ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Timestamp,Price_Model1,DemandScore,Price_Model2,Price_Model3
827,BHMBCCMKT01,577,26.14453614,91.73617216,180,cycle,2.0,2,1,20-11-2016,16:31:00,2016-11-20 16:31:00,11.559792027729635,1.0559792027729635,13.010881530362223,15.5
828,BHMBCCMKT01,577,26.14453614,91.73617216,26,car,2.0,1,0,21-11-2016,08:04:00,2016-11-21 08:04:00,10.225303292894282,0.42253032928942813,11.037426973036006,12.26
829,BHMBCCMKT01,577,26.14453614,91.73617216,32,bike,2.0,1,0,21-11-2016,08:31:00,2016-11-21 08:31:00,10.277296360485268,0.3077296360485268,10.679775454903888,11.85
830,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,2.0,1,0,21-11-2016,09:04:00,2016-11-21 09:04:00,10.33795493934142,0.43379549393414213,11.072522608118414,12.38
831,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,2.0,1,0,21-11-2016,09:31:00,2016-11-21 09:31:00,10.467937608318891,0.32679376083188905,10.739168068120271,12.12
832,BHMBCCMKT01,577,26.14453614,91.73617216,78,bike,2.0,2,0,21-11-2016,10:04:00,2016-11-21 10:04:00,10.675909878682843,0.5475909878682842,11.427042515735485,13.21
833,BHMBCCMKT01,577,26.14453614,91.73617216,92,bike,2.0,3,0,21-11-2016,10:31:00,2016-11-21 10:31:00,10.797227036395148,0.7597227036395148,12.087920320979613,14.18
834,BHMBCCMKT01,577,26.14453614,91.73617216,99,car,2.0,4,0,21-11-2016,11:04:00,2016-11-21 11:04:00,10.8578856152513,1.08578856152513,13.103749980118751,15.68
835,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,2.0,4,0,21-11-2016,11:30:00,2016-11-21 11:30:00,10.996533795493935,1.0996533795493937,13.146944607912486,15.87
836,BHMBCCMKT01,577,26.14453614,91.73617216,122,car,2.0,5,0,21-11-2016,11:57:00,2016-11-21 11:57:00,11.057192374350088,1.3057192374350088,13.788924763496857,16.83
837,BHMBCCMKT01,577,26.14453614,91.73617216,136,cycle,2.0,6,0,21-11-2016,12:31:00,2016-11-21 12:31:00,11.178509532062392,1.5178509532062394,14.449802568740985,18.04
838,BHMBCCMKT01,577,26.14453614,91.73617216,146,car,2.0,7,0,21-11-2016,12:57:00,2016-11-21 12:57:00,11.265164644714037,1.7265164644714042,15.09988171703668,18.83
839,BHMBCCMKT01,577,26.14453614,91.73617216,147,bike,2.0,6,0,21-11-2016,13:31:00,2016-11-21 13:31:00,11.273830155979203,1.4073830155979206,14.10564937179441,17.6
840,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,2.0,3,0,21-11-2016,14:04:00,2016-11-21 14:04:00,11.19584055459272,0.9195840554592721,12.585954379441366,14.93
841,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,2.0,3,0,21-11-2016,14:31:00,2016-11-21 14:31:00,11.031195840554593,0.7831195840554595,12.16081125538154,14.33
842,BHMBCCMKT01,577,26.14453614,91.73617216,111,truck,2.0,4,0,21-11-2016,14:57:00,2016-11-21 14:57:00,10.961871750433275,1.2161871750433275,13.509995454518819,16.12
843,BHMBCCMKT01,577,26.14453614,91.73617216,98,car,2.0,2,0,21-11-2016,15:31:00,2016-11-21 15:31:00,10.849220103986136,0.6849220103986136,11.85488530403242,13.63
844,BHMBCCMKT01,577,26.14453614,91.73617216,93,car,2.0,2,0,21-11-2016,15:57:00,2016-11-21 15:57:00,10.805892547660312,0.6805892547660313,11.841386982846878,13.7
845,BHMBCCMKT01,577,26.14453614,91.73617216,83,bike,2.0,2,0,21-11-2016,16:31:00,2016-11-21 16:31:00,10.719237435008665,0.5519237435008666,11.440540836921027,13.01
846,BHMBCCMKT01,577,26.14453614,91.73617216,24,car,2.0,1,0,22-11-2016,07:57:00,2016-11-22 07:57:00,10.207972270363951,0.42079722703639516,11.032027644561788,12.35
847,BHMBCCMKT01,577,26.14453614,91.73617216,32,truck,2.0,2,0,22-11-2016,08:31:00,2016-11-22 08:31:00,10.277296360485268,0.7477296360485268,12.050556967938034,13.82
848,BHMBCCMKT01,577,26.14453614,91.73617216,45,truck,2.0,1,0,22-11-2016,09:04:00,2016-11-22 09:04:00,10.389948006932409,0.5589948006932409,11.462570097095831,13.03
849,BHMBCCMKT01,577,26.14453614,91.73617216,66,bike,2.0,1,0,22-11-2016,09:31:00,2016-11-22 09:31:00,10.571923743500866,0.33719237435008664,10.771564038965572,12.05
850,BHMBCCMKT01,577,26.14453614,91.73617216,116,car,2.0,2,0,22-11-2016,10:04:00,2016-11-22 10:04:00,11.0051993067591,0.70051993067591,11.90347926030037,13.88
851,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,2.0,3,0,22-11-2016,10:31:00,2016-11-22 10:31:00,11.334488734835356,0.9334488734835357,12.6291490072351,15.0
852,BHMBCCMKT01,577,26.14453614,91.73617216,188,bike,2.0,4,0,22-11-2016,11:04:00,2016-11-22 11:04:00,11.629116117850954,1.0429116117850954,12.97017059366663,15.7
853,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,2.0,7,0,22-11-2016,11:31:00,2016-11-22 11:31:00,11.811091854419411,1.7811091854419412,15.269960563974507,18.85
854,BHMBCCMKT01,577,26.14453614,91.73617216,228,car,2.0,8,0,22-11-2016,12:04:00,2016-11-22 12:04:00,11.975736568457538,1.9975736568457543,15.944336690404182,20.21
855,BHMBCCMKT01,577,26.14453614,91.73617216,232,car,2.0,7,0,22-11-2016,12:31:00,2016-11-22 12:31:00,12.010398613518198,1.80103986135182,15.332052841428002,19.27
856,BHMBCCMKT01,577,26.14453614,91.73617216,234,bike,2.0,7,0,22-11-2016,12:57:00,2016-11-22 12:57:00,12.027729636048527,1.682772963604853,14.963602666347452,18.8
857,BHMBCCMKT01,577,26.14453614,91.73617216,234,cycle,2.0,7,0,22-11-2016,13:31:00,2016-11-22 13:31:00,12.027729636048527,1.8027729636048528,15.337452169902217,19.16
858,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,2.0,4,0,22-11-2016,13:57:00,2016-11-22 13:57:00,11.967071057192374,1.1967071057192373,13.449307002468622,16.23
859,BHMBCCMKT01,577,26.14453614,91.73617216,205,cycle,2.0,4,0,22-11-2016,14:31:00,2016-11-22 14:31:00,11.776429809358753,1.1776429809358753,13.38991438925224,16.17
860,BHMBCCMKT01,577,26.14453614,91.73617216,175,car,2.0,3,0,22-11-2016,14:57:00,2016-11-22 14:57:00,11.516464471403813,0.9516464471403815,12.685841956214377,15.12
861,BHMBCCMKT01,577,26.14453614,91.73617216,160,car,2.0,2,0,22-11-2016,15:31:00,2016-11-22 15:31:00,11.386481802426342,0.7386481802426343,12.022264486733139,13.99
862,BHMBCCMKT01,577,26.14453614,91.73617216,137,bike,2.0,2,0,22-11-2016,15:57:00,2016-11-22 15:57:00,11.187175043327557,0.5987175043327556,11.586322705724879,13.41
863,BHMBCCMKT01,577,26.14453614,91.73617216,122,bike,2.0,2,0,22-11-2016,16:30:00,2016-11-22 16:30:00,11.057192374350088,0.5857192374350086,11.545827742168253,13.3
864,BHMBCCMKT01,577,26.14453614,91.73617216,28,cycle,2.0,1,0,23-11-2016,08:04:00,2016-11-23 08:04:00,10.24263431542461,0.42426343154246104,11.042826301510221,12.25
865,BHMBCCMKT01,577,26.14453614,91.73617216,29,bike,2.0,1,0,23-11-2016,08:30:00,2016-11-23 08:30:00,10.251299826689774,0.30512998266897745,10.671676462192563,11.83
866,BHMBCCMKT01,577,26.14453614,91.73617216,34,car,2.0,2,0,23-11-2016,08:57:00,2016-11-23 08:57:00,10.294627383015598,0.6294627383015599,11.682106792857484,13.38
867,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,2.0,2,0,23-11-2016,09:31:00,2016-11-23 09:31:00,10.407279029462739,0.6407279029462738,11.717202427939892,13.5
868,BHMBCCMKT01,577,26.14453614,91.73617216,72,bike,2.0,2,0,23-11-2016,10:04:00,2016-11-23 10:04:00,10.623916811091854,0.5423916811091855,11.410844530312835,13.13
869,BHMBCCMKT01,577,26.14453614,91.73617216,100,car,2.0,4,0,23-11-2016,10:31:00,2016-11-23 10:31:00,10.866551126516464,1.0866551126516466,13.10644964435586,15.73
870,BHMBCCMKT01,577,26.14453614,91.73617216,128,car,2.0,4,0,23-11-2016,11:04:00,2016-11-23 11:04:00,11.109185441941074,1.1109185441941074,13.182040242994894,15.97
871,BHMBCCMKT01,577,26.14453614,91.73617216,152,car,2.0,4,0,23-11-2016,11:31:00,2016-11-23 11:31:00,11.317157712305026,1.1317157712305028,13.246832184685495,16.17
872,BHMBCCMKT01,577,26.14453614,91.73617216,166,bike,2.0,4,0,23-11-2016,11:57:00,2016-11-23 11:57:00,11.43847487001733,1.0238474870017331,12.910777980450245,15.44
873,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,2.0,7,0,23-11-2016,12:31:00,2016-11-23 12:31:00,11.533795493934143,1.7533795493934146,15.183571308387041,19.02
874,BHMBCCMKT01,577,26.14453614,91.73617216,187,cycle,2.0,6,0,23-11-2016,13:04:00,2016-11-23 13:04:00,11.620450606585788,1.562045060658579,14.587485444833513,18.06
875,BHMBCCMKT01,577,26.14453614,91.73617216,181,bike,2.0,7,0,23-11-2016,13:31:00,2016-11-23 13:31:00,11.568457538994801,1.6368457538994803,14.820520461780706,18.44
876,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,2.0,4,0,23-11-2016,13:57:00,2016-11-23 13:57:00,11.533795493934143,1.1533795493934145,13.314323790613205,16.26
877,BHMBCCMKT01,577,26.14453614,91.73617216,150,car,2.0,3,0,23-11-2016,14:30:00,2016-11-23 14:30:00,11.299826689774697,0.9299826689774698,12.618350350286667,14.97
878,BHMBCCMKT01,577,26.14453614,91.73617216,126,car,2.0,2,0,23-11-2016,15:04:00,2016-11-23 15:04:00,11.091854419410746,0.7091854419410746,11.930475902671454,13.78
879,BHMBCCMKT01,577,26.14453614,91.73617216,119,car,2.0,2,0,23-11-2016,15:31:00,2016-11-23 15:31:00,11.031195840554593,0.7031195840554594,11.911578253011696,13.84
880,BHMBCCMKT01,577,26.14453614,91.73617216,102,bike,2.0,2,0,23-11-2016,16:04:00,2016-11-23 16:04:00,10.883882149046794,0.5683882149046794,11.491834457426085,13.19
881,BHMBCCMKT01,577,26.14453614,91.73617216,92,car,2.0,1,0,23-11-2016,16:30:00,2016-11-23 16:30:00,10.797227036395148,0.47972270363951475,11.215604812685157,12.6
882,BHMBCCMKT01,577,26.14453614,91.73617216,32,car,2.0,1,0,24-11-2016,08:00:00,2016-11-24 08:00:00,10.277296360485268,0.4277296360485269,11.053624958458656,12.36
883,BHMBCCMKT01,577,26.14453614,91.73617216,34,car,2.0,1,0,24-11-2016,08:27:00,2016-11-24 08:27:00,10.294627383015598,0.4294627383015598,11.059024286932871,12.33
884,BHMBCCMKT01,577,26.14453614,91.73617216,52,bike,2.0,2,0,24-11-2016,09:00:00,2016-11-24 09:00:00,10.450606585788561,0.5250606585788562,11.356851245570667,12.84
885,BHMBCCMKT01,577,26.14453614,91.73617216,81,bike,2.0,2,0,24-11-2016,09:34:00,2016-11-24 09:34:00,10.701906412478337,0.5501906412478337,11.43514150844681,12.99
886,BHMBCCMKT01,577,26.14453614,91.73617216,110,bike,2.0,3,0,24-11-2016,10:01:00,2016-11-24 10:01:00,10.95320623916811,0.7753206239168111,12.136514277247565,14.25
887,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,2.0,2,0,24-11-2016,10:27:00,2016-11-24 10:27:00,11.135181975736568,0.7135181975736569,11.943974223856996,13.93
888,BHMBCCMKT01,577,26.14453614,91.73617216,167,car,2.0,5,0,24-11-2016,11:00:00,2016-11-24 11:00:00,11.447140381282496,1.3447140381282496,13.910409654166733,17.03
889,BHMBCCMKT01,577,26.14453614,91.73617216,187,truck,2.0,5,0,24-11-2016,11:27:00,2016-11-24 11:27:00,11.620450606585788,1.4820450606585789,14.338252442463666,17.52
890,BHMBCCMKT01,577,26.14453614,91.73617216,200,bike,2.0,7,0,24-11-2016,12:00:00,2016-11-24 12:00:00,11.733102253032929,1.6533102253032932,14.871814082285766,18.62
891,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,2.0,7,0,24-11-2016,12:30:00,2016-11-24 12:30:00,11.828422876949741,1.782842287694974,15.275359892448726,19.17
892,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,2.0,7,0,24-11-2016,13:04:00,2016-11-24 13:04:00,11.993067590987868,1.799306759098787,15.326653512953785,19.18
893,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,2.0,7,0,24-11-2016,13:30:00,2016-11-24 13:30:00,11.897746967071058,1.7897746967071058,15.296957206345592,19.1
894,BHMBCCMKT01,577,26.14453614,91.73617216,214,bike,2.0,5,0,24-11-2016,13:57:00,2016-11-24 13:57:00,11.854419410745233,1.2654419410745235,13.663444369756059,16.88
895,BHMBCCMKT01,577,26.14453614,91.73617216,194,car,2.0,4,0,24-11-2016,14:30:00,2016-11-24 14:30:00,11.68110918544194,1.168110918544194,13.360218082644046,15.98
896,BHMBCCMKT01,577,26.14453614,91.73617216,176,truck,2.0,3,0,24-11-2016,14:57:00,2016-11-24 14:57:00,11.525129982668977,1.072512998266898,13.062391124006252,15.58
897,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,2.0,2,0,24-11-2016,15:31:00,2016-11-24 15:31:00,11.36048526863085,0.6160485268630849,11.640315990467046,13.41
898,BHMBCCMKT01,577,26.14453614,91.73617216,147,bike,2.0,2,0,24-11-2016,15:57:00,2016-11-24 15:57:00,11.273830155979203,0.6073830155979203,11.613319348095963,13.3
899,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,2.0,1,0,24-11-2016,16:31:00,2016-11-24 16:31:00,11.161178509532062,0.5161178509532063,11.328990710643708,12.92
900,BHMBCCMKT01,577,26.14453614,91.73617216,44,cycle,2.0,1,0,25-11-2016,08:00:00,2016-11-25 08:00:00,10.381282495667245,0.43812824956672447,11.086020929303956,12.39
901,BHMBCCMKT01,577,26.14453614,91.73617216,44,car,2.0,1,0,25-11-2016,08:00:00,2016-11-25 08:00:00,10.381282495667245,0.43812824956672447,11.086020929303956,12.39
902,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,2.0,2,0,25-11-2016,09:00:00,2016-11-25 09:00:00,10.519930675909878,0.651993067590988,11.752298063022302,13.43
903,BHMBCCMKT01,577,26.14453614,91.73617216,106,car,2.0,2,0,25-11-2016,09:27:00,2016-11-25 09:27:00,10.918544194107453,0.6918544194107452,11.876482617929286,13.62
904,BHMBCCMKT01,577,26.14453614,91.73617216,222,car,2.0,3,0,25-11-2016,10:00:00,2016-11-25 10:00:00,11.92374350086655,0.9923743500866552,12.81272617535847,14.97
905,BHMBCCMKT01,577,26.14453614,91.73617216,283,car,2.0,3,0,25-11-2016,10:27:00,2016-11-25 10:27:00,12.452339688041594,1.0452339688041596,12.977405693822082,15.28
906,BHMBCCMKT01,577,26.14453614,91.73617216,331,car,2.0,5,0,25-11-2016,11:00:00,2016-11-25 11:00:00,12.868284228769497,1.48682842287695,14.353154589052506,17.62
907,BHMBCCMKT01,577,26.14453614,91.73617216,370,cycle,2.0,5,0,25-11-2016,11:27:00,2016-11-25 11:27:00,13.206239168110919,1.520623916811092,14.458441494299732,17.74
908,BHMBCCMKT01,577,26.14453614,91.73617216,380,bike,2.0,8,0,25-11-2016,12:00:00,2016-11-25 12:00:00,13.292894280762564,2.0092894280762565,15.980836150889886,20.2
909,BHMBCCMKT01,577,26.14453614,91.73617216,390,truck,2.0,9,0,25-11-2016,12:34:00,2016-11-25 12:34:00,13.379549393414212,2.4579549393414215,17.378614306295116,22.11
910,BHMBCCMKT01,577,26.14453614,91.73617216,386,bike,2.0,7,0,25-11-2016,13:00:00,2016-11-25 13:00:00,13.344887348353552,1.8144887348353556,15.373951630387923,19.29
911,BHMBCCMKT01,577,26.14453614,91.73617216,384,car,2.0,7,0,25-11-2016,13:27:00,2016-11-25 13:27:00,13.327556325823224,1.9327556325823227,15.742401805468475,19.8
912,BHMBCCMKT01,577,26.14453614,91.73617216,357,car,2.0,4,0,25-11-2016,14:00:00,2016-11-25 14:00:00,13.093587521663778,1.309358752166378,13.800263353292712,16.6
913,BHMBCCMKT01,577,26.14453614,91.73617216,355,car,2.0,4,0,25-11-2016,14:34:00,2016-11-25 14:34:00,13.07625649913345,1.3076256499133452,13.794864024818496,16.63
914,BHMBCCMKT01,577,26.14453614,91.73617216,341,car,2.0,3,0,25-11-2016,15:00:00,2016-11-25 15:00:00,12.954939341421143,1.0954939341421146,13.133986219574366,15.76
915,BHMBCCMKT01,577,26.14453614,91.73617216,333,car,2.0,2,0,25-11-2016,15:27:00,2016-11-25 15:27:00,12.885615251299827,0.8885615251299828,12.489306399752888,14.49
916,BHMBCCMKT01,577,26.14453614,91.73617216,264,truck,2.0,2,0,25-11-2016,16:00:00,2016-11-25 16:00:00,12.287694974003466,0.9487694974003467,12.676879070947177,14.72
917,BHMBCCMKT01,577,26.14453614,91.73617216,248,car,2.0,2,0,25-11-2016,16:27:00,2016-11-25 16:27:00,12.149046793760832,0.8149046793760832,12.259834939598676,14.18
918,BHMBCCMKT01,577,26.14453614,91.73617216,39,car,2.0,1,0,26-11-2016,08:01:00,2016-11-26 08:01:00,10.33795493934142,0.43379549393414213,11.072522608118414,12.27
919,BHMBCCMKT01,577,26.14453614,91.73617216,41,car,2.0,1,0,26-11-2016,08:28:00,2016-11-26 08:28:00,10.35528596187175,0.4355285961871751,11.077921936592631,12.26
920,BHMBCCMKT01,577,26.14453614,91.73617216,59,bike,2.0,2,0,26-11-2016,09:01:00,2016-11-26 09:01:00,10.511265164644714,0.5311265164644714,11.375748895230426,12.74
921,BHMBCCMKT01,577,26.14453614,91.73617216,111,car,2.0,2,0,26-11-2016,09:35:00,2016-11-26 09:35:00,10.961871750433275,0.6961871750433275,11.889980939114828,13.54
922,BHMBCCMKT01,577,26.14453614,91.73617216,160,bike,2.0,3,0,26-11-2016,10:01:00,2016-11-26 10:01:00,11.386481802426342,0.8186481802426344,12.271497489102984,14.19
923,BHMBCCMKT01,577,26.14453614,91.73617216,195,car,2.0,3,0,26-11-2016,10:35:00,2016-11-26 10:35:00,11.689774696707106,0.9689774696707106,12.739835240956543,14.94
924,BHMBCCMKT01,577,26.14453614,91.73617216,247,bike,2.0,5,0,26-11-2016,11:01:00,2016-11-26 11:01:00,12.140381282495667,1.2940381282495668,13.752533289580636,16.54
925,BHMBCCMKT01,577,26.14453614,91.73617216,298,car,2.0,4,0,26-11-2016,11:28:00,2016-11-26 11:28:00,12.582322357019065,1.2582322357019065,13.640983163303318,16.39
926,BHMBCCMKT01,577,26.14453614,91.73617216,368,car,2.0,8,0,26-11-2016,12:01:00,2016-11-26 12:01:00,13.188908145580589,2.118890814558059,16.32228968359935,20.51
927,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,2.0,8,0,26-11-2016,12:28:00,2016-11-26 12:28:00,13.708838821490467,2.050883882149047,16.110420034271087,20.19
928,BHMBCCMKT01,577,26.14453614,91.73617216,489,truck,2.0,8,0,26-11-2016,13:01:00,2016-11-26 13:01:00,14.23743500866551,2.3437435008665517,17.022798559844233,21.45
929,BHMBCCMKT01,577,26.14453614,91.73617216,508,bike,2.0,7,0,26-11-2016,13:28:00,2016-11-26 13:28:00,14.40207972270364,1.9202079722703642,15.703310667315144,19.54
930,BHMBCCMKT01,577,26.14453614,91.73617216,551,car,2.0,4,0,26-11-2016,14:01:00,2016-11-26 14:01:00,14.774696707105718,1.4774696707105721,14.323998215291736,17.38
931,BHMBCCMKT01,577,26.14453614,91.73617216,573,car,2.0,7,0,26-11-2016,14:41:00,2016-11-26 14:41:00,14.96533795493934,2.0965337954939343,16.252638346281955,19.97
932,BHMBCCMKT01,577,26.14453614,91.73617216,567,bike,2.0,2,0,26-11-2016,15:01:00,2016-11-26 15:01:00,14.913344887348353,0.9713344887348354,12.747178327681478,15.02
933,BHMBCCMKT01,577,26.14453614,91.73617216,551,car,2.0,2,0,26-11-2016,15:28:00,2016-11-26 15:28:00,14.774696707105718,1.0774696707105722,13.077833203442513,15.45
934,BHMBCCMKT01,577,26.14453614,91.73617216,543,truck,2.0,2,0,26-11-2016,16:01:00,2016-11-26 16:01:00,14.705372616984402,1.1905372616984402,13.430085393100413,15.82
935,BHMBCCMKT01,577,26.14453614,91.73617216,501,car,2.0,2,0,26-11-2016,16:28:00,2016-11-26 16:28:00,14.341421143847487,1.034142114384749,12.942849991587094,15.07
936,BHMBCCMKT01,577,26.14453614,91.73617216,22,bike,2.0,1,1,27-11-2016,08:02:00,2016-11-27 08:02:00,10.190641247833621,0.5990641247833621,11.587402571419721,13.25
937,BHMBCCMKT01,577,26.14453614,91.73617216,22,car,2.0,2,1,27-11-2016,08:32:00,2016-11-27 08:32:00,10.190641247833621,0.9190641247833623,12.584334580899101,14.65
938,BHMBCCMKT01,577,26.14453614,91.73617216,23,truck,2.0,2,1,27-11-2016,09:02:00,2016-11-27 09:02:00,10.199306759098787,1.0399306759098788,12.960883748690977,15.17
939,BHMBCCMKT01,577,26.14453614,91.73617216,24,car,2.0,2,1,27-11-2016,09:32:00,2016-11-27 09:32:00,10.207972270363951,0.9207972270363952,12.589733909373319,14.8
940,BHMBCCMKT01,577,26.14453614,91.73617216,35,car,2.0,2,1,27-11-2016,10:01:00,2016-11-27 10:01:00,10.303292894280762,0.9303292894280762,12.61943021598151,14.92
941,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,2.0,4,1,27-11-2016,10:32:00,2016-11-27 10:32:00,10.563258232235702,1.3563258232235702,13.946585154943985,17.0
942,BHMBCCMKT01,577,26.14453614,91.73617216,98,car,2.0,6,1,27-11-2016,11:01:00,2016-11-27 11:01:00,10.849220103986136,1.7849220103986139,15.281839086617786,19.16
943,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,2.0,6,1,27-11-2016,11:31:00,2016-11-27 11:31:00,11.273830155979203,1.8273830155979205,15.414122634236096,19.39
944,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,2.0,10,1,27-11-2016,12:01:00,2016-11-27 12:01:00,11.533795493934143,2.653379549393414,17.987442585047795,23.26
945,BHMBCCMKT01,577,26.14453614,91.73617216,223,car,2.0,10,1,27-11-2016,12:32:00,2016-11-27 12:32:00,11.932409012131716,2.6932409012131715,18.11162713995478,23.54
946,BHMBCCMKT01,577,26.14453614,91.73617216,259,car,2.0,9,1,27-11-2016,13:08:00,2016-11-27 13:08:00,12.244367417677644,2.5244367417677642,17.58573254656607,22.58
947,BHMBCCMKT01,577,26.14453614,91.73617216,291,car,2.0,9,1,27-11-2016,13:32:00,2016-11-27 13:32:00,12.52166377816291,2.5521663778162913,17.672121802153537,22.83
948,BHMBCCMKT01,577,26.14453614,91.73617216,304,car,2.0,5,1,27-11-2016,14:02:00,2016-11-27 14:02:00,12.634315424610051,1.7634315424610052,15.214887413537497,18.88
949,BHMBCCMKT01,577,26.14453614,91.73617216,300,bike,2.0,5,1,27-11-2016,14:31:00,2016-11-27 14:31:00,12.599653379549395,1.6399653379549395,14.830239253034296,18.39
950,BHMBCCMKT01,577,26.14453614,91.73617216,292,bike,2.0,4,1,27-11-2016,15:01:00,2016-11-27 15:01:00,12.530329289428076,1.4330329289428076,14.185559433212818,17.24
951,BHMBCCMKT01,577,26.14453614,91.73617216,283,truck,2.0,3,1,27-11-2016,15:32:00,2016-11-27 15:32:00,12.452339688041594,1.4652339688041596,14.285878956263765,17.33
952,BHMBCCMKT01,577,26.14453614,91.73617216,240,car,2.0,2,1,27-11-2016,16:01:00,2016-11-27 16:01:00,12.079722703639515,1.1079722703639514,13.172861384588726,15.62
953,BHMBCCMKT01,577,26.14453614,91.73617216,199,car,2.0,3,1,27-11-2016,16:32:00,2016-11-27 16:32:00,11.724436741767764,1.2724436741767766,13.685257656791896,16.49
954,BHMBCCMKT01,577,26.14453614,91.73617216,20,cycle,2.0,1,0,28-11-2016,08:01:00,2016-11-28 08:01:00,10.173310225303293,0.4173310225303293,11.021228987613355,12.17
955,BHMBCCMKT01,577,26.14453614,91.73617216,28,bike,2.0,1,0,28-11-2016,08:32:00,2016-11-28 08:32:00,10.24263431542461,0.30426343154246094,10.668976797955454,11.73
956,BHMBCCMKT01,577,26.14453614,91.73617216,33,cycle,2.0,1,0,28-11-2016,09:02:00,2016-11-28 09:02:00,10.285961871750434,0.42859618717504333,11.056324622695763,12.47
